  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
50-020428 O US VT SPRINGFIELD      43 20 14.76N 072 32 01.37W BLDG               1 00024 00648 U 1 A U                A 2014037 
50-020635 O US VT SPRINGFIELD      43 20 14.91N 072 31 36.39W T-L TWR            1 00034 00606 U 1 A U                A 2014037 
50-020653 O US VT SPRINGFIELD      43 20 14.92N 072 31 48.99W T-L TWR            1 00043 00611 U 1 A U                A 2014037 
50-020636 O US VT SPRINGFIELD      43 20 14.98N 072 31 36.85W T-L TWR            1 00041 00616 U 1 A U                A 2014037 
50-020411 O US VT SPRINGFIELD      43 20 15.14N 072 31 11.11W BLDG               1 00042 00572 U 1 A U                A 2014037 
50-020652 O US VT SPRINGFIELD      43 20 15.20N 072 31 51.82W T-L TWR            1 00044 00624 U 1 A U                A 2014037 
50-020654 O US VT SPRINGFIELD      43 20 15.36N 072 31 46.42W T-L TWR            1 00041 00603 U 1 A U                A 2014037 
50-020634 O US VT SPRINGFIELD      43 20 16.06N 072 31 36.84W T-L TWR            1 00046 00620 U 1 A U                A 2014037 
50-020637 O US VT SPRINGFIELD      43 20 16.19N 072 31 40.43W T-L TWR            1 00033 00611 U 1 A U                A 2014037 
50-020666 O US VT SPRINGFIELD      43 20 16.59N 072 29 41.42W T-L TWR            1 00045 00864 U 1 B U                A 2014037 
50-020655 O US VT SPRINGFIELD      43 20 16.96N 072 31 44.01W T-L TWR            1 00043 00611 U 1 A U                A 2014037 
50-020630 O US VT SPRINGFIELD      43 20 16.99N 072 31 10.92W T-L TWR            1 00040 00578 U 1 A U                A 2014037 
50-020631 O US VT SPRINGFIELD      43 20 17.10N 072 31 30.67W T-L TWR            1 00043 00600 U 1 A U                A 2014037 
50-020641 O US VT SPRINGFIELD      43 20 17.31N 072 32 10.12W T-L TWR            1 00045 00687 U 1 A U                A 2014037 
50-020632 O US VT SPRINGFIELD      43 20 17.34N 072 31 33.90W T-L TWR            1 00046 00606 U 1 A U                A 2014037 
