  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
17-060579 U US IL SCHAUMBURG       41 59 40.00N 088 07 13.59W POLE               1 00050 00877 N 4 D N 2014AGL06350OE A 2018026 
17-030582 U US IL ROSEMONT         41 59 40.21N 087 52 24.01W POLE               1 00050 00702 N 4 D N 2014AGL15016OE A 2016225 
17-060658 U US IL SCHAUMBURG       41 59 40.28N 088 07 14.75W VERTICAL STRUCTURE 1 00050 00875 N 4 D N 2014AGL07225OE A 2018027 
17-060226 U US IL SCHAUMBURG       41 59 40.45N 088 04 53.30W POLE               1 00050 00830 N 4 D N 2014AGL01400OE A 2018026 
17-060313 U US IL SCHAUMBURG       41 59 40.52N 088 04 56.83W POLE               1 00050 00839 N 4 D N 2014AGL01417OE A 2018026 
17-059746 U US IL ROSEMONT         41 59 40.56N 087 51 51.42W BLDG               1 00114 00748 N 4 D N 2012AGL10208OE A 2018024 
17-060573 U US IL SCHAUMBURG       41 59 40.60N 088 07 11.15W POLE               1 00050 00880 N 4 D N 2014AGL06332OE A 2018026 
17-030855 U US IL ROSEMONT         41 59 40.78N 087 52 26.34W POLE               1 00050 00688 N 4 D N 2014AGL15058OE A 2016299 
17-031110 U US IL CHICAGO          41 59 40.87N 087 53 05.15W POLE               1 00040 00679 N 4 D N 2015AGL10929OE A 2017004 
17-031103 U US IL CHICAGO          41 59 40.93N 087 53 03.06W POLE               1 00016 00654 N 4 D N 2015AGL10922OE A 2016358 
17-025539 O US IL CHICAGO          41 59 41.10N 087 56 24.82W BLDG               1 00037 00710 R 1 A U                A 2013242 
17-031104 U US IL CHICAGO          41 59 41.11N 087 53 02.98W POLE               1 00040 00678 N 4 D N 2015AGL10923OE A 2017004 
17-060612 U US IL SCHAUMBURG       41 59 41.12N 088 07 15.15W POLE               1 00050 00878 N 4 D N 2014AGL06302OE A 2018026 
17-031109 U US IL CHICAGO          41 59 41.20N 087 53 05.20W POLE               1 00016 00655 N 4 D N 2015AGL10928OE A 2017004 
17-060537 U US IL SCHAUMBURG       41 59 41.20N 088 07 11.79W POLE               1 00050 00881 N 4 D N 2014AGL06351OE A 2018026 
17-060363 U US IL SCHAUMBURG       41 59 41.31N 088 04 55.46W POLE               1 00050 00834 N 4 D N 2014AGL01398OE A 2018026 
17-061522 U US IL CHICAGO          41 59 41.33N 087 53 05.58W POLE               1 00048 00686 N 4 D N 2015AGL17412OE A 2018025 
17-075599 U US IL ROSELLE          41 59 41.36N 088 04 46.50W SIGN               1 00030 00827 N 4 D N 2019AGL02847OE A 2020272 
17-060565 U US IL SCHAUMBURG       41 59 41.36N 088 07 18.00W POLE               1 00050 00856 N 4 D N 2014AGL06308OE A 2018026 
17-060528 U US IL SCHAUMBURG       41 59 41.42N 088 07 08.93W POLE               1 00050 00886 N 4 D N 2014AGL06324OE A 2018026 
17-029189 O US IL ELK GROVE VILLAG 41 59 41.64N 087 57 27.51W BLDG               1 00050 00724 N 5 D N 2014AGL09066OE A 2015142 
17-030579 U US IL DES PLAINES      41 59 41.67N 087 52 25.50W POLE               1 00050 00704 N 4 D N 2014AGL15015OE A 2016224 
17-061220 U US IL SCHAUMBURG       41 59 41.68N 088 04 58.87W POLE               1 00050 00843 N 4 D N 2015AGL13974OE A 2018026 
17-060625 U US IL SCHAUMBURG       41 59 41.68N 088 07 09.18W POLE               1 00050 00888 N 4 D N 2014AGL06331OE A 2018026 
17-030597 U US IL ROSEMONT         41 59 41.71N 087 52 27.38W BRIDGE             1 00050 00707 N 4 D N 2014AGL15147OE A 2016229 
17-060564 U US IL SCHAUMBURG       41 59 42.09N 088 07 12.89W POLE               1 00050 00882 N 4 D N 2014AGL06303OE A 2018026 
17-060216 U US IL SCHAUMBURG       41 59 42.16N 088 04 57.62W POLE               1 00050 00838 N 4 D N 2014AGL01376OE A 2018026 
17-030744 U US IL CHICAGO          41 59 42.17N 087 53 00.65W POLE               1 00040 00679 N 4 D N 2012AGL05276OE A 2016264 
17-030755 U US IL CHICAGO          41 59 42.17N 087 52 59.64W POLE               1 00040 00680 N 4 D N 2012AGL05277OE A 2016266 
17-030743 U US IL CHICAGO          41 59 42.18N 087 53 01.67W POLE               1 00040 00679 N 4 D N 2012AGL05275OE A 2016264 
17-031108 U US IL CHICAGO          41 59 42.23N 087 53 05.57W POLE               1 00040 00679 N 4 D N 2015AGL10927OE A 2017004 
17-031105 U US IL CHICAGO          41 59 42.29N 087 53 03.15W POLE               1 00016 00654 N 4 D N 2015AGL10924OE A 2017004 
17-060632 U US IL SCHAUMBURG       41 59 42.39N 088 07 09.91W POLE               1 00050 00888 N 4 D N 2014AGL06352OE A 2018026 
17-060615 U US IL SCHAUMBURG       41 59 42.45N 088 07 15.70W POLE               1 00050 00856 N 4 D N 2014AGL06307OE A 2018026 
17-025560 O US IL CHICAGO          41 59 42.47N 087 55 57.74W TOWER              1 00082 00747 R 2 C U                A 2013242 
17-029390 O US IL SOUTH ELGIN      41 59 42.48N 088 20 58.54W T-L TWR            1 00177 00963 N 5 D N 2015AGL03481OE A 2015273 
17-030854 U US IL ROSEMONT         41 59 42.53N 087 52 28.08W POLE               1 00050 00688 N 4 D N 2014AGL15057OE A 2016299 
17-031106 U US IL CHICAGO          41 59 42.58N 087 53 03.43W POLE               1 00040 00678 N 4 D N 2015AGL10925OE A 2017004 
17-060530 U US IL SCHAUMBURG       41 59 42.60N 088 07 07.56W POLE               1 00050 00887 N 4 D N 2014AGL06330OE A 2018026 
17-031107 U US IL CHICAGO          41 59 42.61N 087 53 05.19W POLE               1 00016 00655 N 4 D N 2015AGL10926OE A 2017004 
17-025540 O US IL CHICAGO          41 59 42.67N 087 56 26.06W BLDG               1 00039 00712 U 1 A U                A 2013242 
17-029690 O US IL CHICAGO          41 59 42.70N 087 53 05.12W POLE               1 00048 00686 N 5 D N 2015AGL10301OE A 2015336 
17-061483 U US IL SCHAUMBURG       41 59 42.72N 088 07 10.70W POLE               1 00050 00885 N 4 D N 2015AGL15988OE A 2018027 
17-061216 U US IL SCHAUMBURG       41 59 42.82N 088 05 00.89W POLE               1 00050 00846 N 4 D N 2015AGL13971OE A 2018026 
17-031301 U US IL ROSEMONT         41 59 42.88N 087 52 28.55W BRIDGE             1 00050 00708 N 4 D N 2014AGL15146OE A 2017067 
17-060521 U US IL SCHAUMBURG       41 59 42.98N 088 07 10.48W POLE               1 00050 00887 N 4 D N 2014AGL06304OE A 2018026 
17-028544 O US IL ELK GROVE VILLAG 41 59 43.00N 087 57 48.00W TANK               1 00042 00717 N 5 D N 2011AGL01356OE A 2014113 
17-060362 U US IL SCHAUMBURG       41 59 43.02N 088 04 59.78W POLE               1 00050 00842 N 4 D N 2014AGL01374OE A 2018026 
17-031307 U US IL DES PLAINES      41 59 43.08N 087 52 26.94W POLE               1 00050 00706 N 4 D N 2014AGL15014OE A 2017068 
17-025664 O US IL CHICAGO          41 59 43.08N 087 55 37.47W POLE               1 00139 00796 R 2 C U                A 2013242 
17-030379 O US IL ROSEMONT         41 59 43.18N 087 51 44.27W BLDG               1 00102 00736 N 5 D N 2014AGL08756OE A 2016144 
17-060572 U US IL SCHAUMBURG       41 59 43.51N 088 07 05.67W POLE               1 00050 00888 N 4 D N 2014AGL06329OE A 2018026 
17-031300 U US IL ROSEMONT         41 59 43.78N 087 52 27.74W BRIDGE             1 00050 00708 N 4 D N 2014AGL15145OE A 2017067 
17-061212 U US IL SCHAUMBURG       41 59 43.85N 088 05 03.02W POLE               1 00050 00850 N 4 D N 2015AGL13969OE A 2018026 
17-060298 U US IL SCHAUMBURG       41 59 43.88N 088 05 01.95W POLE               1 00050 00846 N 4 D N 2014AGL01372OE A 2018026 
17-030631 U US IL ROSEMONT         41 59 44.26N 087 52 29.79W POLE               1 00050 00685 N 4 D N 2014AGL15056OE A 2016237 
17-060624 U US IL SCHAUMBURG       41 59 44.41N 088 07 03.56W POLE               1 00050 00888 N 4 D N 2014AGL06328OE A 2018026 
17-030112 O US IL SCHAUMBURG       41 59 44.42N 088 07 10.87W POLE               1 00050 00856 N 5 D N 2014AGL10021OE A 2016081 
17-029691 O US IL CHICAGO          41 59 44.43N 087 53 05.14W POLE               1 00048 00685 N 5 D N 2015AGL10302OE A 2015336 
17-031306 U US IL DES PLAINES      41 59 44.58N 087 52 28.46W POLE               1 00050 00686 N 4 D N 2014AGL15013OE A 2017068 
17-061232 U US IL SCHAUMBURG       41 59 44.61N 088 05 04.59W POLE               1 00050 00854 N 4 D N 2015AGL13968OE A 2018026 
17-031299 U US IL DES PLAINES      41 59 44.77N 087 52 28.74W BRIDGE             1 00050 00709 N 4 D N 2014AGL15144OE A 2017066 
17-003249 O US IL DES PLAINES      41 59 45.02N 087 53 02.04W BLDG               1 00127 00769 N 1 B N 2018AGL04003OE C 2018158 
17-060529 U US IL SCHAUMBURG       41 59 45.22N 088 07 01.37W POLE               1 00050 00887 N 4 D N 2014AGL06327OE A 2018026 
17-060297 U US IL SCHAUMBURG       41 59 45.34N 088 05 06.16W POLE               1 00050 00856 N 4 D N 2014AGL01369OE A 2018026 
17-061209 U US IL SCHAUMBURG       41 59 45.36N 088 05 06.16W POLE               1 00050 00856 N 4 D N 2015AGL13967OE A 2018026 
17-025474 O US IL CHICAGO          41 59 45.44N 087 53 58.39W TOWER              1 00044 00692 R 1 A U                A 2013242 
17-031298 U US IL DES PLAINES      41 59 45.75N 087 52 30.08W BRIDGE             1 00050 00710 N 4 D N 2014AGL15143OE A 2017066 
17-029389 O US IL SOUTH ELGIN      41 59 45.80N 088 21 07.34W T-L TWR            1 00192 00979 N 5 D N 2015AGL03480OE A 2015273 
17-060571 U US IL SCHAUMBURG       41 59 45.93N 088 06 59.12W POLE               1 00050 00886 N 4 D N 2014AGL06326OE A 2018026 
17-060582 U US IL SCHAUMBURG       41 59 45.95N 088 07 02.89W POLE               1 00050 00889 N 4 D N 2014AGL06359OE A 2018026 
17-003425 O US IL CHANA            41 59 46.00N 089 12 11.00W TOWER              1 00684 01499 S 5 D N 2004AGL05787OE C 2007231 
17-031305 U US IL DES PLAINES      41 59 46.07N 087 52 29.99W POLE               1 00050 00710 N 4 D N 2014AGL15012OE A 2017068 
17-061154 U US IL SCHAUMBURG       41 59 46.15N 088 05 07.90W POLE               1 00050 00859 N 4 D N 2015AGL13965OE A 2018026 
17-030630 U US IL DES PLAINES      41 59 46.18N 087 52 31.38W POLE               1 00050 00702 N 4 D N 2014AGL15055OE A 2016239 
17-021308 O US IL CHICAGO          41 59 46.43N 087 54 56.75W CTRL TWR           1 00260 00914 L 1 A N 2006AGL00215NR A 2011021 
17-029692 O US IL CHICAGO          41 59 46.46N 087 53 05.15W POLE               1 00048 00685 N 5 D N 2015AGL10303OE A 2015336 
17-060623 U US IL SCHAUMBURG       41 59 46.50N 088 06 56.81W POLE               1 00050 00887 N 4 D N 2014AGL06325OE A 2018026 
17-031297 U US IL DES PLAINES      41 59 46.50N 087 52 32.09W BRIDGE             1 00050 00712 N 4 D N 2014AGL15142OE A 2017066 
17-025541 O US IL CHICAGO          41 59 46.54N 087 56 22.90W TOWER              1 00015 00688 U 1 A U                A 2013242 
17-061205 U US IL SCHAUMBURG       41 59 46.85N 088 05 09.51W POLE               1 00050 00862 N 4 D N 2015AGL13966OE A 2018026 
17-060300 U US IL SCHAUMBURG       41 59 47.07N 088 06 52.67W POLE               1 00050 00882 N 4 D N 2014AGL01377OE A 2018026 
17-060301 U US IL SCHAUMBURG       41 59 47.28N 088 06 42.61W POLE               1 00050 00871 N 4 D N 2014AGL01378OE A 2018026 
17-028884 O US IL ROSELLE          41 59 47.29N 088 04 50.64W TOWER              1 00111 00914 N 5 D N 2014AGL10812OE A 2014357 
17-060267 U US IL SCHAUMBURG       41 59 47.41N 088 06 50.32W POLE               1 00050 00879 N 4 D N 2014AGL01263OE A 2018026 
17-031304 U US IL DES PLAINES      41 59 47.53N 087 52 31.57W POLE               1 00050 00711 N 4 D N 2014AGL15011OE A 2017068 
17-030596 U US IL DES PLAINES      41 59 47.62N 087 52 33.37W BRIDGE             1 00050 00712 N 4 D N 2014AGL15141OE A 2016229 
17-029218 O US IL SCHAUMBURG       41 59 47.62N 088 06 40.80W POLE               1 00050 00874 N 5 D N 2014AGL15194OE A 2015163 
17-060189 U US IL SCHAUMBURG       41 59 47.65N 088 06 47.96W POLE               1 00050 00878 N 4 D N 2014AGL01264OE A 2018026 
17-061231 U US IL SCHAUMBURG       41 59 47.66N 088 05 11.63W POLE               1 00050 00866 N 4 D N 2015AGL13963OE A 2018026 
17-030853 U US IL DES PLAINES      41 59 47.72N 087 52 33.49W POLE               1 00050 00695 N 4 D N 2014AGL15054OE A 2016299 
17-060342 U US IL SCHAUMBURG       41 59 47.79N 088 06 45.56W POLE               1 00050 00877 N 4 D N 2014AGL01265OE A 2018026 
17-060346 U US IL SCHAUMBURG       41 59 47.84N 088 06 38.94W POLE               1 00050 00874 N 4 D N 2014AGL01323OE A 2018026 
17-060268 U US IL SCHAUMBURG       41 59 47.89N 088 06 43.12W POLE               1 00050 00877 N 4 D N 2014AGL01266OE A 2018026 
17-060282 U US IL SCHAUMBURG       41 59 47.96N 088 06 37.09W POLE               1 00050 00874 N 4 D N 2014AGL01324OE A 2018026 
17-001403 O US IL CHICAGO          41 59 48.00N 087 39 18.00W BLDG               1 00261 00848 U 3 C U                C 2014138 
17-060201 U US IL SCHAUMBURG       41 59 48.06N 088 06 35.32W POLE               1 00050 00873 N 4 D N 2014AGL01325OE A 2018026 
17-060429 U US IL ROSEMONT         41 59 48.13N 087 52 34.01W VERTICAL STRUCTURE 1 00010 00657 N 4 D N 2014AGL04676OE A 2018027 
17-025527 O US IL CHICAGO          41 59 48.18N 087 54 25.13W TOWER              1 00046 00695 R 1 A U                A 2013242 
17-060347 U US IL SCHAUMBURG       41 59 48.20N 088 06 32.87W POLE               1 00050 00872 N 4 D N 2014AGL01326OE A 2018026 
17-029388 O US IL SOUTH ELGIN      41 59 48.20N 088 21 13.91W T-L TWR            1 00177 00962 N 5 D N 2015AGL03479OE A 2015272 
17-061204 U US IL SCHAUMBURG       41 59 48.26N 088 05 13.89W POLE               1 00050 00869 N 4 D N 2015AGL13962OE A 2018026 
17-025551 O US IL CHICAGO          41 59 48.32N 087 53 35.90W TANK               1 00054 00700 U 1 A U                A 2013242 
17-060283 U US IL SCHAUMBURG       41 59 48.35N 088 06 30.44W POLE               1 00050 00871 N 4 D N 2014AGL01327OE A 2018026 
17-060202 U US IL SCHAUMBURG       41 59 48.48N 088 06 28.18W POLE               1 00050 00870 N 4 D N 2014AGL01328OE A 2018026 
17-029693 O US IL CHICAGO          41 59 48.48N 087 53 05.16W POLE               1 00048 00686 N 5 D N 2015AGL10304OE A 2015336 
17-060209 U US IL SCHAUMBURG       41 59 48.52N 088 06 03.46W POLE               1 00050 00853 N 4 D N 2014AGL01351OE A 2018026 
17-060348 U US IL SCHAUMBURG       41 59 48.61N 088 06 25.91W POLE               1 00050 00869 N 4 D N 2014AGL01329OE A 2018026 
17-061157 U US IL SCHAUMBURG       41 59 48.66N 088 06 00.56W POLE               1 00050 00856 N 4 D N 2015AGL14114OE A 2018026 
17-060284 U US IL SCHAUMBURG       41 59 48.73N 088 06 23.64W POLE               1 00050 00869 N 4 D N 2014AGL01330OE A 2018026 
17-060212 U US IL SCHAUMBURG       41 59 48.80N 088 05 16.16W POLE               1 00050 00870 N 4 D N 2014AGL01364OE A 2018026 
17-060203 U US IL SCHAUMBURG       41 59 48.83N 088 06 21.38W POLE               1 00050 00868 N 4 D N 2014AGL01331OE A 2018026 
17-061253 U US IL SCHAUMBURG       41 59 48.89N 088 05 57.66W POLE               1 00050 00859 N 4 D N 2015AGL14113OE A 2018026 
17-031303 U US IL DES PLAINES      41 59 48.90N 087 52 33.29W POLE               1 00050 00713 N 4 D N 2014AGL15010OE A 2017068 
17-060349 U US IL SCHAUMBURG       41 59 48.93N 088 06 19.11W POLE               1 00050 00868 N 4 D N 2014AGL01332OE A 2018026 
17-060285 U US IL SCHAUMBURG       41 59 49.02N 088 06 16.84W POLE               1 00050 00868 N 4 D N 2014AGL01333OE A 2018026 
17-025552 O US IL CHICAGO          41 59 49.08N 087 53 35.10W TANK               1 00055 00700 U 1 A U                A 2013242 
17-060204 U US IL SCHAUMBURG       41 59 49.12N 088 06 14.57W POLE               1 00050 00870 N 4 D N 2014AGL01334OE A 2018026 
17-060493 U US IL ROSEMONT         41 59 49.13N 087 52 35.39W VERTICAL STRUCTURE 1 00009 00658 N 4 D N 2014AGL04675OE A 2018027 
17-061252 U US IL SCHAUMBURG       41 59 49.14N 088 05 54.77W POLE               1 00050 00860 N 4 D N 2015AGL14111OE A 2018026 
17-030629 U US IL DES PLAINES      41 59 49.16N 087 52 35.45W POLE               1 00050 00698 N 4 D N 2014AGL15053OE A 2016225 
17-060350 U US IL SCHAUMBURG       41 59 49.22N 088 06 12.31W POLE               1 00050 00871 N 4 D N 2014AGL01335OE A 2018026 
17-060286 U US IL SCHAUMBURG       41 59 49.32N 088 06 10.04W POLE               1 00050 00873 N 4 D N 2014AGL01336OE A 2018026 
17-061156 U US IL SCHAUMBURG       41 59 49.37N 088 05 51.87W POLE               1 00050 00859 N 4 D N 2015AGL14110OE A 2018026 
17-029219 O US IL SCHAUMBURG       41 59 49.40N 088 05 48.89W POLE               1 00050 00858 N 5 D N 2014AGL15195OE A 2015166 
17-060351 U US IL SCHAUMBURG       41 59 49.42N 088 06 07.59W POLE               1 00050 00874 N 4 D N 2014AGL01337OE A 2018026 
17-060295 U US IL SCHAUMBURG       41 59 49.50N 088 05 18.37W POLE               1 00050 00877 N 4 D N 2015AGL13960OE C 2019256 
17-060217 U US IL SCHAUMBURG       41 59 49.53N 088 06 05.15W POLE               1 00050 00874 N 4 D N 2014AGL01379OE A 2018026 
17-029869 O US IL SOUTH ELGIN      41 59 49.54N 088 19 07.90W TOWER              1 00195 01005 N 1 A N 2011AGL08193OE A 2016020 
17-060287 U US IL SCHAUMBURG       41 59 49.63N 088 06 02.70W POLE               1 00050 00873 N 4 D N 2014AGL01338OE A 2018026 
17-061352 U US IL DES PLAINES      41 59 49.69N 087 52 52.35W POLE               1 00066 00709 N 4 D N 2015AGL15344OE A 2018026 
17-060205 U US IL SCHAUMBURG       41 59 49.74N 088 06 00.26W POLE               1 00050 00871 N 4 D N 2014AGL01339OE A 2018026 
17-025608 O US IL CHICAGO          41 59 49.82N 087 58 38.13W TANK               1 00125 00830 U 1 B U                A 2013242 
17-060352 U US IL SCHAUMBURG       41 59 49.84N 088 05 57.81W POLE               1 00050 00868 N 4 D N 2014AGL01340OE A 2018026 
17-060207 U US IL SCHAUMBURG       41 59 49.86N 088 05 46.06W POLE               1 00050 00854 N 4 D N 2014AGL01345OE A 2018026 
17-061200 U US IL SCHAUMBURG       41 59 49.92N 088 05 20.63W POLE               1 00050 00879 N 4 D N 2015AGL13959OE A 2018026 
17-060288 U US IL SCHAUMBURG       41 59 49.95N 088 05 55.36W POLE               1 00050 00865 N 4 D N 2014AGL01341OE A 2018026 
17-001402 O US IL CHICAGO          41 59 50.00N 087 39 19.00W BLDG               1 00229 00816 U 3 C U                C 2014138 
17-060206 U US IL SCHAUMBURG       41 59 50.05N 088 05 52.92W POLE               1 00050 00862 N 4 D N 2014AGL01342OE A 2018026 
17-060459 U US IL ROSEMONT         41 59 50.07N 087 52 36.84W VERTICAL STRUCTURE 1 00009 00659 N 4 D N 2014AGL04674OE A 2018027 
17-028670 O US IL SCHAUMBURG       41 59 50.16N 088 05 44.22W POLE               1 00050 00854 N 5 D N 2014AGL01352OE A 2014154 
17-031302 U US IL DES PLAINES      41 59 50.16N 087 52 35.08W POLE               1 00050 00715 N 4 D N 2014AGL15009OE A 2017060 
17-062818 U US IL ROSEMONT         41 59 50.16N 087 53 01.71W ANTENNA            1 00125 00764 N 4 D N 2015AGL17718OE A 2018023 
17-060353 U US IL SCHAUMBURG       41 59 50.16N 088 05 50.47W POLE               1 00050 00859 N 4 D N 2014AGL01343OE A 2018026 
17-060289 U US IL SCHAUMBURG       41 59 50.26N 088 05 48.02W POLE               1 00050 00856 N 4 D N 2014AGL01344OE A 2018026 
17-061153 U US IL SCHAUMBURG       41 59 50.30N 088 05 22.90W POLE               1 00050 00880 N 4 D N 2015AGL13958OE A 2018026 
17-028669 O US IL SCHAUMBURG       41 59 50.31N 088 05 42.38W POLE               1 00050 00854 N 5 D N 2014AGL01353OE A 2014154 
17-028668 O US IL SCHAUMBURG       41 59 50.42N 088 05 40.53W POLE               1 00050 00855 N 5 D N 2014AGL01354OE A 2014154 
17-030628 U US IL DES PLAINES      41 59 50.51N 087 52 37.60W POLE               1 00050 00699 N 4 D N 2014AGL15052OE A 2016239 
