  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
37-022097 O US NC OAK ISLAND       33 55 55.15N 078 04 14.45W BLDG               1 00013 00032 U 1 A U                A 2012269 
37-022098 O US NC OAK ISLAND       33 55 55.15N 078 04 14.62W POLE               1 00030 00049 U 1 A U                A 2012269 
37-022083 O US NC OAK ISLAND       33 55 55.27N 078 04 11.97W BLDG               1 00014 00033 U 1 A U                A 2012269 
37-022091 O US NC OAK ISLAND       33 55 55.41N 078 04 13.26W POLE               1 00028 00047 U 1 A U                A 2012269 
37-022084 O US NC OAK ISLAND       33 55 55.42N 078 04 12.26W BLDG               1 00011 00030 U 1 A U                A 2012269 
37-022050 O US NC OAK ISLAND       33 55 55.44N 078 04 02.39W BLDG               1 00021 00038 U 1 A U                A 2012269 
37-022047 O US NC OAK ISLAND       33 55 55.50N 078 04 00.40W BLDG               1 00027 00043 U 1 A U                A 2012269 
37-022076 O US NC OAK ISLAND       33 55 55.53N 078 04 10.85W POLE               1 00028 00047 U 1 A U                A 2012269 
37-022171 O US NC OAK ISLAND       33 55 55.55N 078 04 08.37W SIGN               1 00019 00037 U 1 A U                A 2012269 
37-022058 O US NC OAK ISLAND       33 55 55.73N 078 04 05.68W BLDG               1 00014 00031 U 1 A U                A 2012269 
37-022085 O US NC OAK ISLAND       33 55 55.74N 078 04 12.88W BLDG               1 00012 00031 U 1 A U                A 2012269 
37-022063 O US NC OAK ISLAND       33 55 55.76N 078 04 06.67W POLE               1 00026 00042 U 1 A U                A 2012269 
37-022086 O US NC OAK ISLAND       33 55 55.81N 078 04 13.14W POLE               1 00030 00049 U 1 A U                A 2012269 
37-022090 O US NC OAK ISLAND       33 55 55.99N 078 04 14.02W POLE               1 00030 00049 U 1 A U                A 2012269 
37-022078 O US NC OAK ISLAND       33 55 56.05N 078 04 11.90W POLE               1 00029 00048 U 1 A U                A 2012269 
37-022048 O US NC OAK ISLAND       33 55 56.06N 078 04 02.15W BLDG               1 00021 00038 U 1 A U                A 2012269 
37-022045 O US NC OAK ISLAND       33 55 56.06N 078 03 59.88W BLDG               1 00026 00041 U 1 A U                A 2012269 
37-022053 O US NC OAK ISLAND       33 55 56.08N 078 04 04.86W BLDG               1 00023 00040 U 1 A U                A 2012269 
37-021974 O US NC OAK ISLAND       33 55 56.09N 078 04 26.04W FENCE              1 00010 00031 U 1 A U                A 2012269 
37-022088 O US NC OAK ISLAND       33 55 56.09N 078 04 13.68W BLDG               1 00013 00032 U 1 A U                A 2012269 
37-022070 O US NC OAK ISLAND       33 55 56.23N 078 04 09.67W BLDG               1 00027 00047 U 1 A U                A 2012269 
37-022040 O US NC OAK ISLAND       33 55 56.32N 078 03 59.00W BLDG               1 00026 00041 U 1 A U                A 2012269 
37-022056 O US NC OAK ISLAND       33 55 56.34N 078 04 06.23W POLE               1 00030 00046 U 1 A U                A 2012269 
37-022082 O US NC OAK ISLAND       33 55 56.37N 078 04 13.33W BLDG               1 00011 00030 U 1 A U                A 2012269 
37-022062 O US NC OAK ISLAND       33 55 56.43N 078 04 07.31W SIGN               1 00015 00031 U 1 A U                A 2012269 
37-022046 O US NC OAK ISLAND       33 55 56.53N 078 04 01.69W BLDG               1 00021 00038 U 1 A U                A 2012269 
37-022077 O US NC OAK ISLAND       33 55 56.63N 078 04 12.38W BLDG               1 00011 00031 U 1 A U                A 2012269 
37-022170 O US NC OAK ISLAND       33 55 56.65N 078 04 07.00W T-L TWR            1 00063 00079 U 1 A U                A 2012269 
37-022079 O US NC OAK ISLAND       33 55 56.82N 078 04 13.46W POLE               1 00030 00049 U 1 A U                A 2012269 
37-022044 O US NC OAK ISLAND       33 55 57.16N 078 04 01.23W BLDG               1 00025 00040 U 1 A U                A 2012269 
37-022071 O US NC OAK ISLAND       33 55 57.20N 078 04 11.31W BLDG               1 00030 00050 U 1 A U                A 2012269 
37-022039 O US NC OAK ISLAND       33 55 57.45N 078 04 00.55W BLDG               1 00023 00037 U 1 A U                A 2012269 
37-022061 O US NC OAK ISLAND       33 55 57.47N 078 04 08.69W POLE               1 00027 00047 U 1 A U                A 2012269 
37-022065 O US NC OAK ISLAND       33 55 57.49N 078 04 09.42W BLDG               1 00014 00035 U 1 A U                A 2012269 
37-022069 O US NC OAK ISLAND       33 55 57.55N 078 04 10.47W BLDG               1 00011 00032 U 1 A U                A 2012269 
37-022055 O US NC OAK ISLAND       33 55 58.06N 078 04 08.32W BLDG               1 00018 00038 U 1 A U                A 2012269 
37-022060 O US NC OAK ISLAND       33 55 58.19N 078 04 09.24W BLDG               1 00017 00038 U 1 A U                A 2012269 
37-022068 O US NC OAK ISLAND       33 55 58.22N 078 04 11.12W BLDG               1 00015 00035 U 1 A U                A 2012269 
37-021973 O US NC OAK ISLAND       33 55 58.55N 078 04 23.49W FENCE              1 00007 00030 U 1 A U                A 2012269 
37-022169 O US NC OAK ISLAND       33 55 58.58N 078 04 04.95W T-L TWR            1 00061 00075 U 1 A U                A 2012269 
37-022057 O US NC OAK ISLAND       33 55 58.92N 078 04 10.08W BLDG               1 00014 00034 U 1 A U                A 2012269 
37-022115 O US NC OAK ISLAND       33 55 59.12N 078 04 31.02W POLE               1 00030 00053 U 1 A U                A 2012269 
37-022043 O US NC OAK ISLAND       33 55 59.65N 078 04 04.29W SIGN               1 00029 00043 U 1 A U                A 2012269 
37-022168 O US NC OAK ISLAND       33 55 59.69N 078 04 03.83W T-L TWR            1 00042 00055 U 1 A U                A 2012269 
37-020101 U US NC SHALLOTTE        33 55 59.70N 078 35 17.62W TOWER              1 00185 00220 N 4 D N 2008ASO01005OE C 2014124 
37-021972 O US NC OAK ISLAND       33 55 59.77N 078 04 22.20W FENCE              1 00008 00030 U 1 A U                A 2012269 
37-022100 O US NC OAK ISLAND       33 56 00.09N 078 04 21.95W POLE               1 00033 00055 U 1 A U                A 2012269 
37-022032 O US NC OAK ISLAND       33 56 00.10N 078 04 01.63W BLDG               1 00015 00029 U 1 A U                A 2012269 
37-022036 O US NC OAK ISLAND       33 56 00.37N 078 04 03.35W SIGN               1 00016 00030 U 1 A U                A 2012269 
37-022167 O US NC OAK ISLAND       33 56 00.52N 078 04 02.91W T-L TWR            1 00065 00079 U 1 A U                A 2012269 
37-022030 O US NC OAK ISLAND       33 56 00.61N 078 04 01.23W BLDG               1 00018 00033 U 1 A U                A 2012269 
37-022029 O US NC OAK ISLAND       33 56 00.89N 078 04 01.29W POLE               1 00026 00042 U 1 A U                A 2012269 
37-022024 O US NC OAK ISLAND       33 56 00.93N 078 03 59.98W BLDG               1 00047 00062 U 1 A U                A 2012269 
37-022014 O US NC OAK ISLAND       33 56 01.13N 078 03 56.10W BLDG               1 00018 00032 U 1 A U                A 2012269 
37-022038 O US NC OAK ISLAND       33 56 01.16N 078 04 05.61W POLE               1 00030 00044 U 1 A U                A 2012269 
37-022042 O US NC OAK ISLAND       33 56 01.38N 078 04 06.37W BLDG               1 00015 00030 U 1 A U                A 2012269 
37-022027 O US NC OAK ISLAND       33 56 01.52N 078 04 01.88W POLE               1 00035 00052 U 1 A U                A 2012269 
37-022166 O US NC OAK ISLAND       33 56 01.78N 078 04 03.97W TOWER              1 00036 00052 U 1 A U                A 2012269 
37-022035 O US NC OAK ISLAND       33 56 01.82N 078 04 04.36W BLDG               1 00018 00033 U 1 A U                A 2012269 
37-022041 O US NC OAK ISLAND       33 56 01.94N 078 04 07.03W BLDG               1 00015 00030 U 1 A U                A 2012269 
